time,voltage
22.275,-65.34602338547195
22.2751,-66.4247935113105
22.2752,-65.48650565859151
22.2753,-65.3504863953353
22.2754,-62.145962439209484
22.2755,-63.31644447737736
22.2756,-65.9862094873413
22.2757,-64.92239358454694
22.2758,-63.834554832300356
22.2759,-63.002258821677295
22.276,-63.45383136819913
22.2761,-61.86566649894817
22.2762,-68.91538030216446
22.2763,-66.63787513847929
22.2764,-67.04146084434126
22.2765,-62.999331927399915
22.2766,-67.56908300897996
22.2767,-66.27447447326767
22.2768,-65.3380035399128
22.2769,-60.98034565792547
22.277,-64.59547107063618
22.2771,-63.30859332956777
22.2772,-67.56783106714973
22.2773,-61.37065634924319
22.2774,-67.50505532905862
22.2775,-66.57436312979658
22.2776,-66.18790686073606
22.2777,-63.59703342874615
22.2778,-64.0137952614788
22.2779,-65.27047810156172
22.278,-65.7595278817494
22.2781,-65.40213926739172
22.2782,-63.036522675763905
22.2783,-63.59651428087269
22.2784,-65.37103238305478
22.2785,-62.33533891581169
22.2786,-67.27856761853475
22.2787,-64.54552584841129
22.2788,-64.90544232954444
22.2789,-64.789195905439
22.279,-61.728977559671335
22.2791,-62.338694609501964
22.2792,-68.57055493490493
22.2793,-61.89175864312565
22.2794,-68.63953917932152
22.2795,-63.110825271990095
22.2796,-64.38083218566503
22.2797,-65.40714939987339
22.2798,-64.45834746311293
22.2799,-63.24663312169089
22.28,-68.09727547031758
22.2801,-63.23990596620924
22.2802,-64.07723379265953
22.2803,-66.98615068232215
22.2804,-63.453653316857654
22.2805,-66.76719680390936
22.2806,-65.43485474999076
22.2807,-66.44772143207103
22.2808,-64.41601836597768
22.2809,-63.22359044197424
22.281,-66.6551776404302
22.2811,-67.23214864392136
22.2812,-64.87098001585105
22.2813,-64.74397623457587
22.2814,-66.07849639249017
22.2815,-67.57387836215044
22.2816,-63.92209366653169
22.2817,-66.07984813544735
22.2818,-65.74272765295456
22.2819,-61.087964570854865
22.282,-66.35702930514883
22.2821,-62.5970938915905
22.2822,-62.55045615466438
22.2823,-65.06359060931864
22.2824,-64.45443583523901
22.2825,-64.36897295459504
22.2826,-64.40709981628963
22.2827,-65.84793320737504
22.2828,-62.037438879888626
22.2829,-66.39771704457497
22.283,-59.45244815311894
22.2831,-67.3458176172793
22.2832,-64.72558980167922
22.2833,-66.36436162938212
22.2834,-62.55351913601431
22.2835,-69.04591200404344
22.2836,-65.39969388241181
22.2837,-61.0913657108662
22.2838,-67.48535553474352
22.2839,-64.02651780453967
22.284,-64.93726240044202
22.2841,-65.49242944356133
22.2842,-65.39377725269023
22.2843,-66.80214130117547
22.2844,-64.95650126243912
22.2845,-65.6704440779999
22.2846,-62.73007555843201
22.2847,-66.16499949411474
22.2848,-67.34559631607237
22.2849,-61.579100051210965
22.285,-66.41058260784172
22.2851,-61.50875160534282
22.2852,-64.75123237189187
22.2853,-61.98854213918022
22.2854,-64.27186322217857
22.2855,-69.16620089328414
22.2856,-68.5499899445955
22.2857,-65.91826679645206
22.2858,-66.00100644016432
22.2859,-65.5844888625456
22.286,-67.57768910620884
22.2861,-67.79235098519278
22.2862,-69.02081550686457
22.2863,-63.98762109463504
22.2864,-65.49672470140503
22.2865,-64.15181390963967
22.2866,-67.58463462161923
22.2867,-61.16634903076048
22.2868,-66.81186870996899
22.2869,-64.88408760227676
22.287,-65.05241609211461
22.2871,-66.80688411120313
22.2872,-62.49392318639901
22.2873,-62.78791370540556
22.2874,-66.98606022762254
22.2875,-62.12748782860671
22.2876,-65.19636517597885
22.2877,-65.30158180780157
22.2878,-66.56297689918418
22.2879,-64.39449692900102
22.288,-65.38797227702429
22.2881,-66.44049888315679
22.2882,-68.40013551459873
22.2883,-65.8767182757367
22.2884,-65.38141626353682
22.2885,-60.47412515808313
22.2886,-62.56596098080317
22.2887,-65.6468656829165
22.2888,-65.05809809720127
22.2889,-67.02125565290311
22.289,-64.22911710925887
22.2891,-66.0866736660018
22.2892,-65.18692464772604
22.2893,-66.12445768122316
22.2894,-66.80589959036253
22.2895,-65.96203346050508
22.2896,-63.973265054167804
22.2897,-62.20658355956079
22.2898,-69.37039412434342
22.2899,-60.61941584435711
22.29,-67.63851787812204
22.2901,-66.78064416781635
22.2902,-61.97226578523154
22.2903,-67.94823707918238
22.2904,-66.71970154991055
22.2905,-67.6192824981146
22.2906,-67.12416090818456
22.2907,-63.47236250593202
22.2908,-65.56940218218566
22.2909,-66.5709879302569
22.291,-64.36174370389548
22.2911,-62.769118640225074
22.2912,-64.25255103791895
22.2913,-65.14626029590683
22.2914,-59.74322609735961
22.2915,-63.18496167852923
22.2916,-61.87961163925748
22.2917,-66.33689309081088
22.2918,-63.527452368649165
22.2919,-63.00740776641612
22.292,-65.02151927744767
22.2921,-62.84809931589216
22.2922,-62.61014916251276
22.2923,-64.14602424227435
22.2924,-64.78552807387632
22.2925,-67.57688366335584
22.2926,-66.37869651693362
22.2927,-67.02582008052735
22.2928,-68.72168420865209
22.2929,-66.71942533488173
22.293,-64.69895442028184
22.2931,-61.56326745957239
22.2932,-64.99164355333988
22.2933,-65.86657072176413
22.2934,-64.56143958701031
22.2935,-63.68587247358846
22.2936,-63.39482817228087
22.2937,-62.76863767945138
22.2938,-65.2758887777744
22.2939,-64.50879045719782
22.294,-64.55823519377668
22.2941,-65.76538097796632
22.2942,-64.93233255945238
22.2943,-67.00604317739973
22.2944,-61.92321868678046
22.2945,-65.47383679500584
22.2946,-66.89674433812547
22.2947,-68.71694884303477
22.2948,-64.66077838010237
22.2949,-65.47420914260952
22.295,-63.94041434213433
22.2951,-63.431953099907496
22.2952,-63.3855684735893
22.2953,-60.92203810266212
22.2954,-63.680387969283764
22.2955,-63.34023078294511
22.2956,-63.885555600934694
22.2957,-62.888293232433824
22.2958,-63.933001467064805
22.2959,-65.62546330246448
22.296,-63.70485204634029
22.2961,-60.69829211205982
22.2962,-64.52761642535674
22.2963,-67.16981780019637
22.2964,-66.81352726477067
22.2965,-65.882596432279
22.2966,-65.97078590571222
22.2967,-67.00178221324596
22.2968,-63.89622854865792
22.2969,-65.22499949843673
22.297,-65.87139438142118
22.2971,-65.44670826182589
22.2972,-62.4531606676369
22.2973,-64.4322089128095
22.2974,-63.848791188508145
22.2975,-62.50427176039514
22.2976,-63.641355724408854
22.2977,-64.52545754472077
22.2978,-65.60963159600351
22.2979,-64.14963438750699
22.298,-64.9419467574536
22.2981,-65.14543919689768
22.2982,-64.31664839067848
22.2983,-65.33141858948017
22.2984,-64.05584461973838
22.2985,-64.61972298269762
22.2986,-62.4262964434689
22.2987,-66.39766896046999
22.2988,-68.22345596545007
22.2989,-66.88891936748517
22.299,-64.93444409594704
22.2991,-62.7159762042094
22.2992,-65.77403794843147
22.2993,-63.79400431971688
22.2994,-64.88550807245834
22.2995,-66.64211933141424
22.2996,-64.41214797555469
22.2997,-64.44533113650587
22.2998,-65.63318216057685
22.2999,-67.1948012641943
22.3,-67.07383670374766
22.3001,-65.18365615515314
22.3002,-67.04576011157289
22.3003,-65.14957138604477
22.3004,-66.10328075602753
22.3005,-66.75473878811304
22.3006,-64.65961677646682
22.3007,-66.4979875657372
22.3008,-62.37559902181292
22.3009,-66.840354168181
22.301,-65.8558958878032
22.3011,-67.13498952647117
22.3012,-66.74455360170589
22.3013,-63.58936935394838
22.3014,-66.50467276318028
22.3015,-66.87598798152717
22.3016,-67.71019608084855
22.3017,-62.74328210369962
22.3018,-64.52778639567545
22.3019,-66.59073050497065
22.302,-66.37883188523213
22.3021,-65.10266353570483
22.3022,-64.98288657842588
22.3023,-63.37723496456652
22.3024,-64.07708677392239
22.3025,-68.8751504040752
22.3026,-63.535955044483714
22.3027,-64.19065798012481
22.3028,-63.08977893339752
22.3029,-61.272600534385774
22.303,-68.787549934084
22.3031,-62.48223483138625
22.3032,-67.45938077695315
22.3033,-64.56526454694114
22.3034,-62.87437194428016
22.3035,-67.08795533542106
22.3036,-64.74753231506328
22.3037,-64.09780032304054
22.3038,-66.32985952401313
22.3039,-63.72504241429602
22.304,-62.60855980707448
22.3041,-65.37700917522181
22.3042,-64.39478851246764
22.3043,-64.2781588573637
22.3044,-65.4382346200001
22.3045,-67.11205780020383
22.3046,-66.61554621282083
22.3047,-63.02990661917084
22.3048,-66.29612917334305
22.3049,-65.28443721824904
22.305,-62.83671536585648
22.3051,-65.8089929281267
22.3052,-66.21000653954192
22.3053,-66.2844000153465
22.3054,-67.54748488268676
22.3055,-63.92316776791658
22.3056,-67.67359334132415
22.3057,-64.54360678181705
22.3058,-63.633122573188935
22.3059,-64.85852909812475
22.306,-65.50147898821405
22.3061,-67.16992313040043
22.3062,-63.0591742142704
22.3063,-62.574591134175925
22.3064,-63.98424938144713
22.3065,-63.69994268077109
22.3066,-65.56219270070326
22.3067,-64.19288155488415
22.3068,-65.77684258914663
22.3069,-66.47066791613311
22.307,-66.62837689376173
22.3071,-64.2616528049749
22.3072,-69.23957767367837
22.3073,-66.96391246403526
22.3074,-63.19607782835336
22.3075,-63.04141424998696
22.3076,-64.78174459494537
22.3077,-68.84745181128002
22.3078,-67.55794696976056
22.3079,-66.22478959885372
22.308,-64.5861313794001
22.3081,-68.78212663817717
22.3082,-63.64418473931323
22.3083,-64.53047457025525
22.3084,-67.30449180838588
22.3085,-68.19002598036566
22.3086,-62.74547798877574
22.3087,-64.28454269696724
22.3088,-66.4087038819921
22.3089,-65.37417026905476
22.309,-64.21373638030954
22.3091,-65.58585071609994
22.3092,-64.5993351724508
22.3093,-63.688526403769174
22.3094,-67.11549598627845
22.3095,-64.85198903247458
22.3096,-62.557312850491925
22.3097,-64.39722090759521
22.3098,-66.53848665728893
22.3099,-63.759840203629174
22.31,-67.52838994289681
22.3101,-63.33383527110227
22.3102,-66.98596179053087
22.3103,-63.7144780263166
22.3104,-62.768711913487145
22.3105,-64.78027746905991
22.3106,-67.0754652935778
22.3107,-64.89674458540196
22.3108,-64.6749625892384
22.3109,-64.491766802806
22.311,-62.828106853027435
22.3111,-63.6610022586868
22.3112,-68.19774892911026
22.3113,-65.34140693084952
22.3114,-62.4868025218478
22.3115,-60.21572277595601
22.3116,-62.604633451773836
22.3117,-64.84506185805974
22.3118,-64.93416928001331
22.3119,-63.69233940622272
22.312,-66.67182108125489
22.3121,-62.674175155677325
22.3122,-63.8925053709357
22.3123,-70.19271773456688
22.3124,-66.43931521674662
22.3125,-64.18880520268355
22.3126,-62.92816656544586
22.3127,-64.47411276388361
22.3128,-63.38828010595549
22.3129,-63.5850033855326
22.313,-64.6638237447047
22.3131,-63.3044224664041
22.3132,-65.18218265207415
22.3133,-66.71613678871859
22.3134,-67.5848387168574
22.3135,-64.32942505757462
22.3136,-64.85027624322413
22.3137,-65.49293891613472
22.3138,-63.007925491871234
22.3139,-63.53071516386493
22.314,-65.50896211579911
22.3141,-63.46601112059756
22.3142,-67.20048882644603
22.3143,-63.659797310514335
22.3144,-63.68685992528302
22.3145,-62.18393118889876
22.3146,-62.90808357524683
22.3147,-66.49139880429502
22.3148,-65.83056917450729
22.3149,-66.51239033703773
22.315,-63.142450756092
22.3151,-68.92832940186248
22.3152,-63.162877121867936
22.3153,-64.85281644459714
22.3154,-64.5357553990115
22.3155,-63.97669519219869
22.3156,-65.04724579741122
22.3157,-63.92544893866636
22.3158,-63.047051177913914
22.3159,-68.50451277903568
22.316,-61.09639103449926
22.3161,-64.13762412046995
22.3162,-63.16796916024588
22.3163,-61.573447943478165
22.3164,-67.70807739712968
22.3165,-65.93709472376464
22.3166,-61.2369261225085
22.3167,-62.67422198901604
22.3168,-68.36252446619585
22.3169,-67.38930900822126
22.317,-64.50243962797285
22.3171,-65.9141297716607
22.3172,-67.57824842288065
22.3173,-63.408055441107905
22.3174,-62.55051910974967
22.3175,-65.3256219429546
22.3176,-66.87220040549337
22.3177,-61.78154501227768
22.3178,-65.94684720602457
22.3179,-64.1159051019477
22.318,-67.93789843910422
22.3181,-62.78881096753745
22.3182,-64.41862552081493
22.3183,-66.79044401149919
22.3184,-62.96598196205384
22.3185,-61.9923714368976
22.3186,-63.825682677220826
22.3187,-64.00544573688383
22.3188,-67.13574966089918
22.3189,-65.89961589992578
22.319,-68.62281691130661
22.3191,-61.77419014742329
22.3192,-68.24381129407368
22.3193,-66.95954860274212
22.3194,-70.40866190892976
22.3195,-62.9177092247471
22.3196,-62.934407697656184
22.3197,-66.4459485643785
22.3198,-63.52000351169502
22.3199,-67.45272856222658
22.32,-65.65684671866859
22.3201,-65.67370163389008
22.3202,-67.99140831154094
22.3203,-62.796627922642024
22.3204,-64.33992668377496
22.3205,-68.601134222186
22.3206,-67.12602315206794
22.3207,-65.88772147412003
22.3208,-66.74173657926661
22.3209,-62.85819570606374
22.321,-64.27234499066202
22.3211,-66.34196167386112
22.3212,-66.20433604785666
22.3213,-61.61744040836484
22.3214,-63.96870377258552
22.3215,-61.163911567387345
22.3216,-65.29986396104383
22.3217,-65.75540965754332
22.3218,-68.54597569021537
22.3219,-65.31403251488783
22.322,-60.344165596066844
22.3221,-65.94127030123498
22.3222,-63.87906494043461
22.3223,-62.63981096584207
22.3224,-61.35935456774183
22.3225,-66.54021455498113
22.3226,-69.28133639102688
22.3227,-66.09242270910067
22.3228,-69.0720018391769
22.3229,-65.59562604912347
22.323,-65.24238579184967
22.3231,-65.62364651047035
22.3232,-63.933987831034756
22.3233,-67.8454537450616
22.3234,-64.33066180119935
22.3235,-64.49114063752796
22.3236,-62.39088997342687
22.3237,-63.92538823931272
22.3238,-62.8275816042687
22.3239,-65.48587819911714
22.324,-72.27348515291212
22.3241,-64.48358830688635
22.3242,-63.07374969761762
22.3243,-64.46947483431926
22.3244,-65.38385209298627
22.3245,-68.67132609962745
22.3246,-66.40484342893551
22.3247,-65.18533442723012
22.3248,-66.75892724735097
22.3249,-65.5070217009138
22.325,-63.85950319853782
22.3251,-61.767757650542066
22.3252,-67.79854119022119
22.3253,-64.03918155601171
22.3254,-67.07324258158901
22.3255,-66.0613631805651
22.3256,-68.09721437688023
22.3257,-65.83915700576901
22.3258,-62.52867052922055
22.3259,-62.624497313078294
22.326,-68.33868594326208
22.3261,-69.37549636777925
22.3262,-61.56829512334752
22.3263,-66.11272790194437
22.3264,-63.135370364398824
22.3265,-66.35411417781505
22.3266,-64.65696192973296
22.3267,-64.8616667995129
22.3268,-67.58645557498377
22.3269,-60.0844454489012
22.327,-66.58018152418528
22.3271,-64.87963721733675
22.3272,-65.29609568080193
22.3273,-63.827795350104196
22.3274,-64.38371578875604
22.3275,-62.94528632219394
22.3276,-63.378942773684855
22.3277,-65.45119576564477
22.3278,-60.944938974301834
22.3279,-67.10732512040265
22.328,-66.34538685867275
22.3281,-69.37663296883743
22.3282,-65.99728385177932
22.3283,-68.06379306836301
22.3284,-66.88627486483846
22.3285,-63.84809822210375
22.3286,-64.3098037558501
22.3287,-64.1077857452638
22.3288,-65.02740616630433
22.3289,-64.95059793738952
22.329,-64.72015872421667
22.3291,-68.08787654817279
22.3292,-65.06347927916153
22.3293,-62.73056386968397
22.3294,-66.43190097015363
22.3295,-67.07182121213543
22.3296,-66.95694308219512
22.3297,-66.51092145238951
22.3298,-70.65557313745825
22.3299,-65.16394658067436
22.33,-66.18501553413017
22.3301,-66.4249181018441
22.3302,-64.44731902770421
22.3303,-64.34479349174974
22.3304,-64.94805449500467
22.3305,-66.16557873453466
22.3306,-67.97957485465791
22.3307,-68.32891630982823
22.3308,-65.54147720104405
22.3309,-65.55870071795162
22.331,-65.75272340298969
22.3311,-62.721186790845564
22.3312,-67.26111789744108
22.3313,-64.23031987155815
22.3314,-62.25189309733723
22.3315,-65.82621851762883
22.3316,-63.97930721234363
22.3317,-63.91100934715234
22.3318,-64.08990378052985
22.3319,-62.35119294059533
22.332,-64.39730479254757
22.3321,-65.24990782190014
22.3322,-68.22422351807303
22.3323,-62.701092831143086
22.3324,-63.76109164859369
22.3325,-65.06659266428849
22.3326,-65.44685660812321
22.3327,-68.90949214426655
22.3328,-66.57786657035138
22.3329,-62.49153499060498
22.333,-65.84256251454234
22.3331,-67.41019438486995
22.3332,-64.37740397520653
22.3333,-67.19373215197112
22.3334,-63.03406454639189
22.3335,-63.082175383260825
22.3336,-65.73737614113215
22.3337,-63.78692757829902
22.3338,-66.6933153459629
22.3339,-64.47172533606596
22.334,-65.46317175134807
22.3341,-65.84777858369043
22.3342,-64.82924996313781
22.3343,-66.57540847322355
22.3344,-66.05084836697996
22.3345,-66.52566911147927
22.3346,-64.84489014340342
22.3347,-62.61633650418371
22.3348,-69.20173812161094
22.3349,-68.92152758189675
22.335,-66.04406038699267
22.3351,-65.3332942687182
22.3352,-65.05402741306891
22.3353,-62.16537661516806
22.3354,-63.05963601484842
22.3355,-64.66084022446832
22.3356,-63.14364420786556
22.3357,-64.5047476929981
22.3358,-60.99066724774807
22.3359,-65.55184690341525
22.336,-63.50399822466554
22.3361,-68.15775822789188
22.3362,-62.70467012688601
22.3363,-63.9988502449597
22.3364,-64.92657578583868
22.3365,-66.53785468641273
22.3366,-66.23113603853487
22.3367,-61.23803119570352
22.3368,-65.40428849039287
22.3369,-61.21114888188754
22.337,-67.28048922970402
22.3371,-65.03786808719349
22.3372,-65.41416694315339
22.3373,-65.04627797249553
22.3374,-63.27167759527671
22.3375,-67.56089851922628
22.3376,-67.73263039060811
22.3377,-66.8520587368014
22.3378,-63.53511994882239
22.3379,-59.66403188969786
22.338,-64.41751898427407
22.3381,-65.72332437137776
22.3382,-63.81662471876266
22.3383,-60.775433525109115
22.3384,-65.85897529240955
22.3385,-67.05822974373982
22.3386,-64.18933959225905
22.3387,-63.83349381378208
22.3388,-63.97001091594153
22.3389,-60.14758353638655
22.339,-66.5944468366799
22.3391,-64.07230896909195
22.3392,-65.82835363974948
22.3393,-66.715720014702
22.3394,-65.14873925577157
22.3395,-64.06008297890932
22.3396,-64.69916025390961
22.3397,-64.45756917591571
22.3398,-66.4878714505254
22.3399,-64.03467164505987
22.34,-65.3116115201308
22.3401,-64.31643669819262
22.3402,-64.44771234214079
22.3403,-63.37212904138445
22.3404,-64.25198359293076
22.3405,-63.245056823005804
22.3406,-65.59466402866687
22.3407,-66.65853859491668
22.3408,-64.74383596548765
22.3409,-64.95405133051094
22.341,-66.98346459492073
22.3411,-63.603046203081036
22.3412,-67.98880930465351
22.3413,-64.5097353587991
22.3414,-63.01098562604789
22.3415,-66.30651949200201
22.3416,-64.44400428992589
22.3417,-64.5857820871834
22.3418,-62.373897905075665
22.3419,-67.79826560874211
22.342,-62.07103475828038
22.3421,-68.94362504876429
22.3422,-70.03939121108453
22.3423,-64.54201237118455
22.3424,-67.80231568780692
22.3425,-63.12545120513332
22.3426,-66.13430871692537
22.3427,-61.40616479876833
22.3428,-67.6460875222188
22.3429,-65.80778768028779
22.343,-62.39177107879545
22.3431,-64.1521083272285
22.3432,-66.42429757006151
22.3433,-67.96727047824321
22.3434,-66.81231175562787
22.3435,-66.37697226283207
22.3436,-67.33829396269581
22.3437,-62.435407851232995
22.3438,-65.71502040859725
22.3439,-64.35029149803808
22.344,-59.933574277068885
22.3441,-65.70606891980329
22.3442,-61.91173414715912
22.3443,-65.03488200774244
22.3444,-65.31791244676819
22.3445,-63.59011657173714
22.3446,-61.984242514338575
22.3447,-61.38487031867895
22.3448,-66.50227814948798
22.3449,-66.29172892518854
22.345,-63.783412882113275
22.3451,-62.984308346139734
22.3452,-63.85007521656402
22.3453,-63.09525490179538
22.3454,-60.77581417896401
22.3455,-66.83452381440952
22.3456,-63.32712912992468
22.3457,-60.5932195366075
22.3458,-66.93322811037845
22.3459,-62.90761650749491
22.346,-66.70142458248034
22.3461,-66.16229330909893
22.3462,-65.83341267714954
22.3463,-64.06691127646002
22.3464,-63.12008611322949
22.3465,-64.71310070090752
22.3466,-67.85808184709448
22.3467,-65.54847232364688
22.3468,-65.86149052499138
22.3469,-68.71159877769867
22.347,-66.66740302755498
22.3471,-66.44046122949301
22.3472,-65.65521178205849
22.3473,-65.9755172366447
22.3474,-63.13826010362001
22.3475,-66.15676014445664
22.3476,-65.43918466319924
22.3477,-67.08819338729495
22.3478,-64.2226310340492
22.3479,-69.56454677289732
22.348,-63.297907447036145
22.3481,-63.89336534516775
22.3482,-65.87275321251853
22.3483,-63.04699155516746
22.3484,-63.49437400100707
22.3485,-66.88954463478696
22.3486,-67.00306131995958
22.3487,-64.02028087955141
22.3488,-66.33496779701456
22.3489,-68.0716188795165
22.349,-65.27472814993607
22.3491,-62.37707795360489
22.3492,-63.95688066243132
22.3493,-62.89515194415927
22.3494,-60.82085770541204
22.3495,-64.34931854651062
22.3496,-69.89807442511045
22.3497,-65.17709352901383
22.3498,-66.20819557808835
22.3499,-63.92939244002982
22.35,-63.570610980943506
22.3501,-62.1384353562988
22.3502,-65.09988303005285
22.3503,-62.20545516305708
22.3504,-67.9993529486376
22.3505,-63.65588631446499
22.3506,-64.18426244665187
22.3507,-63.871334083461626
22.3508,-63.02580774586213
22.3509,-63.791629281656064
22.351,-60.990863155835996
22.3511,-65.19109494940382
22.3512,-63.79299810394038
22.3513,-63.96482883756263
22.3514,-63.015276339088906
22.3515,-69.6255573992052
22.3516,-63.97001156312586
22.3517,-67.84885552625789
22.3518,-64.09150646680943
22.3519,-64.49292011398845
22.352,-61.855615607493824
22.3521,-65.40008903734741
22.3522,-64.51494345526166
22.3523,-63.16951309090458
22.3524,-62.65526751237026
22.3525,-64.55152429693273
22.3526,-63.84218009178316
22.3527,-65.18873127738792
22.3528,-65.506588937972
22.3529,-65.22421884606338
22.353,-64.330411472517
22.3531,-66.56917623180466
22.3532,-63.92365342980334
22.3533,-60.359088990309374
22.3534,-64.05997528232001
22.3535,-63.952892372977416
22.3536,-64.17319532467442
22.3537,-63.579069732193204
22.3538,-64.89284483516137
22.3539,-63.619892839623795
22.354,-68.01884064517367
22.3541,-63.069919857583095
22.3542,-65.35142641231768
22.3543,-65.56847312141174
22.3544,-66.3557035015766
22.3545,-67.13779383471916
22.3546,-66.78791037333023
22.3547,-66.40036927436097
22.3548,-65.34586585614096
22.3549,-62.662825132774586
22.355,-65.85792623336785
22.3551,-67.89698605454402
22.3552,-69.09330367644755
22.3553,-66.00056418163587
22.3554,-67.95326673146852
22.3555,-64.56617151211815
22.3556,-68.99017964937269
22.3557,-65.7151710417451
22.3558,-67.25666945101815
22.3559,-63.43880616856333
22.356,-67.1613938906619
22.3561,-64.71656440846532
22.3562,-66.41648306762963
22.3563,-65.91815339301424
22.3564,-67.16187732397036
22.3565,-65.78795668066462
22.3566,-67.04751847463088
22.3567,-67.56353805626918
22.3568,-65.61496104163044
22.3569,-61.68584326596477
22.357,-66.41394790659865
22.3571,-66.42354338387568
22.3572,-65.23860077625878
22.3573,-65.1301735019526
22.3574,-64.66450930790138
22.3575,-60.33028348759869
22.3576,-68.92449617500728
22.3577,-63.92082201972137
22.3578,-68.82244587805027
22.3579,-62.41220032748705
22.358,-65.56242190371987
22.3581,-69.80981145541817
22.3582,-64.11500228416686
22.3583,-64.67889783133539
22.3584,-67.27734050158516
22.3585,-60.41904299201756
22.3586,-65.5743096718756
22.3587,-65.1984444163844
22.3588,-63.316562592665896
22.3589,-69.06536707578505
22.359,-64.8789868149883
22.3591,-67.83493240902595
22.3592,-68.5515077354822
22.3593,-64.74610842064841
22.3594,-64.00972364433828
22.3595,-64.60986391326496
22.3596,-62.68663243362393
22.3597,-62.762562831214225
22.3598,-65.09928653527606
22.3599,-65.00497389239725
22.36,-65.89388763934895
22.3601,-65.80031856654733
22.3602,-62.706503930392856
22.3603,-66.38238798979411
22.3604,-63.73877770457394
22.3605,-63.564878682449
22.3606,-65.23481543310751
22.3607,-62.221283883561824
22.3608,-66.14305748090945
22.3609,-65.52065180981462
22.361,-65.82245099859871
22.3611,-63.06070384477868
22.3612,-66.18662361370644
22.3613,-67.68477653793173
22.3614,-63.64481981154284
22.3615,-62.764233345742
22.3616,-63.63909741812482
22.3617,-65.55834420139915
22.3618,-59.333321393249946
22.3619,-66.66361150953632
22.362,-63.84768552091426
22.3621,-66.76554512115632
22.3622,-65.32456774742104
22.3623,-60.611322716146404
22.3624,-64.58788444776563
22.3625,-65.2934669482022
22.3626,-64.56287092497999
22.3627,-63.173100595490354
22.3628,-66.6198591163812
22.3629,-62.911283605663776
22.363,-64.2931959974208
22.3631,-63.47381283672438
22.3632,-65.8992795796475
22.3633,-68.36590866334646
22.3634,-64.54314807259493
22.3635,-66.1551617626458
22.3636,-66.67941077590315
22.3637,-65.78978447457142
22.3638,-64.34094387353917
22.3639,-64.61904354102086
22.364,-65.68056745803308
22.3641,-65.64625686658839
22.3642,-66.14785507974422
22.3643,-67.05798718947847
22.3644,-68.50292939522242
22.3645,-63.816858088676184
22.3646,-65.57778899996693
22.3647,-65.39130095429233
22.3648,-65.6475681383797
22.3649,-65.60642291761873
22.365,-61.585285953112304
22.3651,-60.49814526822739
22.3652,-62.91415278528312
22.3653,-65.07802058432655
22.3654,-62.45538851885148
22.3655,-65.03772803599176
22.3656,-62.82819453999474
22.3657,-62.14838180598062
22.3658,-64.0414329638371
22.3659,-61.5215374570093
22.366,-64.57243028461339
22.3661,-62.1366078181828
22.3662,-65.76069254637993
22.3663,-66.30235903402009
22.3664,-64.6311989598328
22.3665,-64.02955334941875
22.3666,-64.75307451912835
22.3667,-66.2409662133662
22.3668,-67.52276314048089
22.3669,-65.0990045952617
22.367,-65.45297324784491
22.3671,-63.709849154736055
22.3672,-67.24885955358074
22.3673,-64.01308384538801
22.3674,-64.7307638545457
22.3675,-64.47869461073748
22.3676,-67.68394980992056
22.3677,-61.59998337248388
22.3678,-66.89998841882034
22.3679,-65.52851295964733
22.368,-66.991024619228
22.3681,-63.11087995851109
22.3682,-66.47041533852482
22.3683,-66.29040892137724
22.3684,-64.41122939539228
22.3685,-66.87045597315222
22.3686,-66.63011661125753
22.3687,-63.20252721089318
22.3688,-63.99468258701971
22.3689,-64.28145441568053
22.369,-67.17558644884008
22.3691,-63.910254580322196
22.3692,-65.89228978658528
22.3693,-66.17907571639796
22.3694,-69.69343503570619
22.3695,-66.44444689624515
22.3696,-62.74084352796728
22.3697,-60.75611371522399
22.3698,-65.92254284900423
22.3699,-69.0396328117434
22.37,-62.05437839507781
22.3701,-63.696635930672365
22.3702,-64.6841087648078
22.3703,-66.07550953606075
22.3704,-67.31293155045597
22.3705,-65.71820799570762
22.3706,-62.18542034676244
22.3707,-62.4789389676105
22.3708,-66.00958003453576
22.3709,-62.11017454953414
22.371,-65.45655893304061
22.3711,-67.85901647472663
22.3712,-65.28844360537892
22.3713,-66.0312046874418
22.3714,-63.8117243293735
22.3715,-67.69909151803915
22.3716,-66.90934469779616
22.3717,-61.039117047606204
22.3718,-64.27388243762445
22.3719,-65.75889319669295
22.372,-69.32337695241748
22.3721,-67.61034482754778
22.3722,-66.39945258271379
22.3723,-66.15411994522066
22.3724,-65.49015197578247
22.3725,-65.83367522343451
22.3726,-66.43147651990782
22.3727,-65.45232959988347
22.3728,-64.01936755092326
22.3729,-62.17498902367968
22.373,-62.6177382037308
22.3731,-69.75896222484803
22.3732,-64.72198436527452
22.3733,-64.38884934417018
22.3734,-62.15794714235393
22.3735,-63.84843278794402
22.3736,-64.95141272643912
22.3737,-65.78677891675036
22.3738,-64.35623952471796
22.3739,-67.60079649043517
22.374,-66.22994760683714
22.3741,-61.972756762417575
22.3742,-66.13025303087308
22.3743,-66.50294695360311
22.3744,-61.87273855297645
22.3745,-63.82794940323829
22.3746,-67.28962591239025
22.3747,-62.615559168707684
22.3748,-63.10937275744832
22.3749,-65.70371254469421
22.375,-61.75512024283209
22.3751,-67.17618951650891
22.3752,-64.20113830078034
22.3753,-65.2252600616607
22.3754,-59.901920366717064
22.3755,-65.42925571583555
22.3756,-62.721311534555845
